date,HouseType,RUs,EVs,HVAC,Isolation,Holiday,Seed
319.0,6.0,1.0,0.0,0.0,1.0,1.0,44.42
47.0,3.0,0.0,0.0,1.0,1.0,0.0,14.07
328.0,3.0,0.0,0.0,1.0,1.0,0.0,10.62
360.0,2.0,0.0,0.0,1.0,1.0,1.0,6.590000000000001
103.0,4.0,0.0,0.0,1.0,1.0,0.0,18.630000000000003
185.0,3.0,0.0,0.0,1.0,1.0,0.0,1.48
226.0,1.0,0.0,0.0,1.0,1.0,0.0,7.38
252.0,5.0,0.0,0.0,0.0,1.0,0.0,14.580000000000002
21.0,4.0,0.0,0.0,1.0,1.0,0.0,16.0
118.0,5.0,0.0,0.0,1.0,1.0,0.0,14.81
1.0,3.0,0.0,0.0,1.0,1.0,1.0,7.84
169.0,4.0,0.0,0.0,0.0,1.0,0.0,22.6
147.0,2.0,1.0,0.0,0.0,1.0,1.0,10.74
29.0,5.0,0.0,0.0,1.0,1.0,0.0,63.42
204.0,2.0,1.0,0.0,0.0,1.0,1.0,13.46
19.0,5.0,0.0,0.0,0.0,1.0,0.0,21.410000000000004
121.0,4.0,0.0,0.0,0.0,1.0,1.0,22.23
310.0,4.0,0.0,0.0,0.0,1.0,0.0,12.760000000000002
96.0,6.0,1.0,0.0,1.0,1.0,1.0,21.012
145.0,2.0,1.0,0.0,0.0,1.0,0.0,15.52
1.0,6.0,1.0,0.0,0.0,1.0,1.0,57.72
165.0,4.0,0.0,0.0,0.0,1.0,0.0,21.07
356.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
134.0,6.0,1.0,0.0,1.0,1.0,0.0,26.074
298.0,4.0,0.0,0.0,0.0,1.0,0.0,41.26
28.0,5.0,0.0,0.0,0.0,1.0,0.0,13.09
322.0,4.0,0.0,0.0,0.0,1.0,1.0,24.090000000000003
50.0,3.0,0.0,0.0,1.0,1.0,1.0,10.62
74.0,1.0,0.0,0.0,1.0,1.0,1.0,12.98
266.0,6.0,0.0,85.0,1.0,0.0,1.0,41.86
113.0,4.0,0.0,0.0,0.0,1.0,0.0,15.900000000000002
276.0,6.0,0.0,85.0,1.0,0.0,0.0,43.52
334.0,3.0,0.0,0.0,1.0,1.0,0.0,35.8
150.0,3.0,0.0,0.0,1.0,1.0,0.0,12.9
302.0,6.0,1.0,0.0,0.0,1.0,1.0,13.34
363.0,4.0,0.0,0.0,0.0,1.0,1.0,20.29
196.0,4.0,1.0,0.0,0.0,0.0,0.0,27.22
272.0,2.0,0.0,0.0,1.0,1.0,1.0,10.71
150.0,4.0,0.0,0.0,0.0,1.0,0.0,10.7
70.0,4.0,0.0,0.0,0.0,1.0,1.0,18.03
307.0,5.0,1.0,0.0,0.0,1.0,0.0,13.2
319.0,4.0,1.0,0.0,0.0,0.0,0.0,28.71
88.0,5.0,0.0,0.0,0.0,1.0,0.0,12.239999999999998
353.0,4.0,0.0,0.0,0.0,1.0,0.0,11.3
68.0,2.0,0.0,0.0,1.0,1.0,0.0,13.810000000000002
144.0,1.0,0.0,0.0,1.0,1.0,1.0,10.82
155.0,4.0,0.0,0.0,1.0,1.0,1.0,24.74
312.0,4.0,0.0,0.0,0.0,1.0,0.0,20.1
17.0,4.0,0.0,0.0,1.0,1.0,1.0,9.0
215.0,3.0,0.0,0.0,1.0,1.0,0.0,8.42
73.0,2.0,2.0,0.0,1.0,1.0,1.0,18.24
202.0,4.0,0.0,0.0,0.0,1.0,0.0,15.060000000000002
11.0,3.0,0.0,0.0,1.0,1.0,0.0,10.37
139.0,5.0,0.0,0.0,0.0,1.0,0.0,16.64
355.0,4.0,1.0,0.0,0.0,0.0,0.0,31.129999999999995
75.0,2.0,1.0,0.0,0.0,1.0,0.0,19.48
164.0,3.0,0.0,0.0,1.0,1.0,0.0,12.169999999999998
28.0,6.0,0.0,85.0,1.0,0.0,1.0,30.81
131.0,6.0,1.0,0.0,1.0,1.0,1.0,31.592
133.0,1.0,0.0,0.0,1.0,1.0,0.0,11.05
82.0,5.0,0.0,0.0,0.0,1.0,0.0,14.81
274.0,5.0,1.0,0.0,0.0,1.0,1.0,9.93
212.0,2.0,2.0,0.0,1.0,1.0,0.0,18.52
243.0,3.0,0.0,0.0,1.0,1.0,1.0,3.09
249.0,4.0,0.0,0.0,1.0,1.0,1.0,13.19
341.0,3.0,0.0,0.0,1.0,1.0,0.0,7.950000000000001
172.0,4.0,0.0,0.0,0.0,1.0,0.0,45.99
229.0,5.0,0.0,0.0,1.0,1.0,1.0,23.270000000000003
1.0,3.0,0.0,0.0,0.0,1.0,1.0,4.109999999999999
84.0,5.0,0.0,0.0,0.0,0.0,1.0,39.0
51.0,4.0,0.0,0.0,1.0,1.0,1.0,16.509999999999998
107.0,4.0,0.0,0.0,1.0,1.0,0.0,13.25
363.0,2.0,1.0,0.0,0.0,1.0,1.0,17.939999999999998
227.0,4.0,0.0,0.0,0.0,1.0,0.0,8.22
58.0,2.0,0.0,0.0,1.0,1.0,0.0,7.2
165.0,2.0,0.0,0.0,1.0,1.0,0.0,7.98
26.0,3.0,0.0,0.0,1.0,1.0,0.0,11.29
267.0,5.0,0.0,0.0,0.0,1.0,1.0,17.25
282.0,6.0,1.0,0.0,0.0,1.0,1.0,99.72
2.0,6.0,1.0,0.0,1.0,1.0,0.0,28.130000000000003
14.0,3.0,0.0,0.0,0.0,1.0,1.0,9.58
175.0,5.0,0.0,0.0,0.0,1.0,1.0,12.51
136.0,6.0,1.0,0.0,0.0,1.0,0.0,34.3
296.0,1.0,0.0,0.0,0.0,1.0,0.0,8.84
267.0,4.0,0.0,0.0,0.0,1.0,0.0,20.85
139.0,3.0,0.0,0.0,0.0,1.0,0.0,12.78
333.0,6.0,1.0,0.0,0.0,1.0,0.0,56.57000000000001
236.0,6.0,1.0,0.0,0.0,1.0,0.0,54.97
15.0,5.0,0.0,0.0,0.0,0.0,0.0,28.41
176.0,6.0,1.0,0.0,1.0,1.0,0.0,23.202
38.0,5.0,0.0,0.0,0.0,1.0,0.0,3.25
280.0,6.0,0.0,85.0,1.0,0.0,1.0,35.650000000000006
275.0,6.0,0.0,85.0,1.0,0.0,0.0,40.79
333.0,3.0,0.0,0.0,0.0,1.0,0.0,6.030000000000001
231.0,3.0,0.0,0.0,1.0,1.0,0.0,14.57
121.0,6.0,1.0,0.0,1.0,1.0,0.0,20.842
170.0,3.0,0.0,0.0,1.0,1.0,0.0,16.39
172.0,5.0,0.0,0.0,0.0,0.0,1.0,14.78
264.0,6.0,0.0,85.0,1.0,0.0,0.0,30.08
241.0,4.0,0.0,0.0,0.0,1.0,0.0,17.74
228.0,5.0,1.0,0.0,0.0,1.0,0.0,22.39
283.0,2.0,1.0,0.0,0.0,1.0,1.0,10.35
209.0,3.0,0.0,0.0,1.0,1.0,1.0,19.98
312.0,5.0,0.0,0.0,0.0,0.0,0.0,32.39
29.0,3.0,0.0,0.0,1.0,1.0,1.0,14.71
112.0,3.0,0.0,0.0,1.0,1.0,1.0,21.67
111.0,2.0,1.0,0.0,0.0,1.0,0.0,25.06
182.0,6.0,1.0,0.0,1.0,1.0,1.0,22.347
93.0,3.0,0.0,0.0,1.0,1.0,1.0,5.23
116.0,4.0,1.0,0.0,0.0,0.0,0.0,27.21
359.0,2.0,1.0,0.0,0.0,1.0,1.0,21.910000000000004
50.0,4.0,1.0,0.0,0.0,0.0,1.0,36.13
49.0,6.0,1.0,0.0,0.0,1.0,1.0,44.02
212.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2
72.0,6.0,1.0,0.0,1.0,1.0,0.0,23.602
290.0,1.0,0.0,0.0,0.0,1.0,0.0,9.38
66.0,5.0,0.0,0.0,0.0,0.0,0.0,28.23
113.0,3.0,0.0,0.0,1.0,1.0,0.0,9.98
109.0,5.0,0.0,0.0,0.0,1.0,0.0,11.27
20.0,1.0,0.0,0.0,0.0,1.0,1.0,6.3100000000000005
30.0,3.0,0.0,0.0,0.0,1.0,0.0,13.39
229.0,2.0,0.0,0.0,1.0,1.0,0.0,9.15
307.0,1.0,0.0,0.0,0.0,1.0,1.0,8.09
5.0,2.0,1.0,0.0,0.0,1.0,0.0,31.09
47.0,3.0,0.0,0.0,0.0,1.0,0.0,10.09
159.0,2.0,1.0,0.0,0.0,1.0,0.0,37.04
293.0,1.0,0.0,0.0,0.0,1.0,1.0,12.82
53.0,2.0,0.0,0.0,1.0,1.0,0.0,13.48
75.0,3.0,0.0,0.0,1.0,1.0,0.0,9.46
213.0,5.0,0.0,0.0,0.0,1.0,0.0,11.44
246.0,3.0,0.0,0.0,0.0,1.0,0.0,10.19
309.0,3.0,0.0,0.0,1.0,1.0,0.0,9.24
216.0,5.0,0.0,0.0,0.0,0.0,0.0,33.67
91.0,3.0,0.0,0.0,1.0,1.0,0.0,5.79
261.0,2.0,1.0,0.0,0.0,1.0,1.0,12.82
335.0,3.0,0.0,0.0,1.0,1.0,1.0,9.02
162.0,2.0,2.0,0.0,1.0,1.0,1.0,20.45
165.0,2.0,1.0,0.0,0.0,1.0,0.0,8.649999999999999
311.0,6.0,0.0,85.0,1.0,0.0,0.0,44.42999999999999
16.0,1.0,0.0,0.0,0.0,1.0,0.0,3.1
191.0,5.0,0.0,0.0,0.0,0.0,0.0,17.21
289.0,5.0,0.0,0.0,0.0,1.0,0.0,24.43
24.0,2.0,1.0,0.0,0.0,1.0,0.0,63.830000000000005
193.0,2.0,1.0,0.0,0.0,1.0,0.0,13.28
365.0,5.0,1.0,0.0,0.0,1.0,1.0,23.34
175.0,3.0,0.0,0.0,1.0,1.0,1.0,19.79
305.0,4.0,0.0,0.0,0.0,1.0,0.0,10.36
246.0,2.0,0.0,0.0,1.0,1.0,0.0,6.050000000000001
278.0,5.0,0.0,0.0,0.0,0.0,0.0,20.72
78.0,5.0,0.0,0.0,1.0,1.0,0.0,51.84
179.0,5.0,0.0,0.0,0.0,0.0,0.0,31.42
335.0,4.0,0.0,0.0,0.0,1.0,1.0,11.95
165.0,3.0,0.0,0.0,1.0,1.0,0.0,3.92
164.0,2.0,1.0,0.0,0.0,1.0,0.0,32.25
121.0,4.0,1.0,0.0,0.0,0.0,0.0,21.88
246.0,1.0,0.0,0.0,1.0,1.0,1.0,8.73
138.0,5.0,0.0,0.0,0.0,1.0,0.0,18.52
334.0,4.0,1.0,0.0,0.0,0.0,0.0,18.39
318.0,1.0,0.0,0.0,0.0,1.0,0.0,9.89
246.0,5.0,0.0,0.0,0.0,0.0,0.0,47.28
33.0,5.0,1.0,0.0,0.0,1.0,0.0,25.09
99.0,2.0,0.0,0.0,1.0,1.0,0.0,8.370000000000001
242.0,3.0,0.0,0.0,0.0,1.0,0.0,11.09
340.0,5.0,1.0,0.0,0.0,1.0,1.0,31.66
309.0,2.0,1.0,0.0,0.0,1.0,0.0,20.04
123.0,3.0,0.0,0.0,1.0,1.0,0.0,5.5200000000000005
170.0,1.0,0.0,0.0,0.0,1.0,1.0,9.6
81.0,1.0,0.0,0.0,0.0,1.0,0.0,9.74
71.0,2.0,1.0,0.0,0.0,1.0,0.0,54.870000000000005
140.0,4.0,0.0,0.0,0.0,1.0,1.0,20.26
322.0,4.0,0.0,0.0,1.0,1.0,1.0,21.89
62.0,5.0,0.0,0.0,1.0,1.0,1.0,15.78
35.0,2.0,0.0,0.0,1.0,1.0,0.0,8.91
222.0,1.0,0.0,0.0,0.0,1.0,0.0,7.439999999999999
300.0,6.0,1.0,0.0,1.0,1.0,1.0,19.207
190.0,1.0,0.0,0.0,0.0,1.0,1.0,12.26
334.0,4.0,0.0,0.0,0.0,1.0,1.0,8.01
197.0,2.0,1.0,0.0,0.0,1.0,1.0,19.49
170.0,3.0,0.0,0.0,0.0,1.0,1.0,11.11
351.0,4.0,0.0,0.0,0.0,1.0,0.0,18.17
93.0,4.0,0.0,0.0,1.0,1.0,1.0,15.59
244.0,2.0,2.0,0.0,1.0,1.0,0.0,23.43
97.0,4.0,1.0,0.0,0.0,0.0,0.0,29.730000000000004
218.0,6.0,1.0,0.0,0.0,1.0,0.0,42.93
353.0,3.0,0.0,0.0,1.0,1.0,0.0,19.99
331.0,5.0,0.0,0.0,0.0,0.0,0.0,15.39
198.0,4.0,0.0,0.0,0.0,1.0,0.0,13.83
113.0,5.0,0.0,0.0,0.0,1.0,1.0,34.239999999999995
209.0,2.0,0.0,0.0,1.0,1.0,0.0,4.7700000000000005
96.0,1.0,0.0,0.0,1.0,1.0,0.0,7.460000000000001
103.0,5.0,0.0,0.0,0.0,0.0,0.0,28.32
115.0,3.0,0.0,0.0,1.0,1.0,0.0,12.55
233.0,3.0,0.0,0.0,1.0,1.0,0.0,12.81
158.0,1.0,0.0,0.0,0.0,1.0,0.0,6.050000000000001
101.0,6.0,0.0,85.0,1.0,0.0,1.0,16.049999999999997
281.0,4.0,0.0,0.0,0.0,1.0,0.0,21.180000000000003
98.0,5.0,0.0,0.0,0.0,0.0,0.0,55.97
320.0,2.0,0.0,0.0,1.0,1.0,0.0,8.48
352.0,1.0,0.0,0.0,0.0,1.0,1.0,8.34
10.0,2.0,1.0,0.0,0.0,1.0,0.0,12.08
130.0,3.0,0.0,0.0,0.0,1.0,0.0,12.52
358.0,3.0,0.0,0.0,1.0,1.0,0.0,6.24
246.0,5.0,1.0,0.0,0.0,1.0,0.0,29.270000000000003
275.0,5.0,0.0,0.0,0.0,1.0,0.0,10.41
360.0,4.0,1.0,0.0,0.0,0.0,1.0,35.93
127.0,3.0,0.0,0.0,1.0,1.0,0.0,1.47
132.0,6.0,0.0,85.0,1.0,0.0,0.0,32.76
225.0,3.0,0.0,0.0,1.0,1.0,0.0,20.28
71.0,2.0,2.0,0.0,1.0,1.0,0.0,19.58
94.0,5.0,0.0,0.0,0.0,1.0,1.0,10.22
1.0,4.0,0.0,0.0,0.0,1.0,1.0,21.82
348.0,5.0,1.0,0.0,0.0,1.0,0.0,11.91
167.0,2.0,0.0,0.0,1.0,1.0,1.0,22.54
151.0,5.0,1.0,0.0,0.0,1.0,0.0,25.37
257.0,5.0,0.0,0.0,0.0,1.0,0.0,13.21
317.0,4.0,0.0,0.0,0.0,1.0,0.0,39.14
349.0,4.0,0.0,0.0,0.0,1.0,0.0,20.18
163.0,2.0,1.0,0.0,0.0,1.0,0.0,19.44
294.0,6.0,0.0,85.0,1.0,0.0,0.0,29.08
212.0,2.0,1.0,0.0,0.0,1.0,0.0,13.91
302.0,4.0,0.0,0.0,0.0,1.0,0.0,13.28
147.0,2.0,2.0,0.0,1.0,1.0,0.0,15.39
304.0,3.0,0.0,0.0,1.0,1.0,0.0,1.53
226.0,5.0,1.0,0.0,0.0,1.0,0.0,24.97
35.0,1.0,0.0,0.0,0.0,1.0,1.0,7.27
106.0,2.0,1.0,0.0,0.0,1.0,0.0,35.900000000000006
252.0,3.0,0.0,0.0,1.0,1.0,0.0,10.09
10.0,4.0,0.0,0.0,0.0,1.0,0.0,36.17
82.0,3.0,0.0,0.0,1.0,1.0,1.0,14.82
141.0,4.0,1.0,0.0,0.0,0.0,1.0,28.15
297.0,5.0,0.0,0.0,0.0,1.0,1.0,12.14
123.0,6.0,1.0,0.0,0.0,1.0,0.0,23.81
6.0,5.0,1.0,0.0,0.0,1.0,1.0,29.39
52.0,6.0,1.0,0.0,1.0,1.0,1.0,30.441000000000003
268.0,6.0,0.0,85.0,1.0,0.0,0.0,38.99
12.0,2.0,1.0,0.0,0.0,1.0,0.0,14.510000000000002
334.0,4.0,0.0,0.0,1.0,1.0,0.0,11.57
322.0,2.0,0.0,0.0,1.0,1.0,0.0,6.130000000000001
91.0,5.0,0.0,0.0,0.0,0.0,0.0,12.06
279.0,4.0,0.0,0.0,0.0,1.0,0.0,23.15
295.0,6.0,1.0,0.0,0.0,1.0,0.0,15.010000000000002
305.0,4.0,0.0,0.0,0.0,1.0,0.0,25.9
35.0,6.0,0.0,85.0,1.0,0.0,1.0,49.33
349.0,1.0,0.0,0.0,0.0,1.0,0.0,6.920000000000001
203.0,2.0,0.0,0.0,1.0,1.0,0.0,9.02
35.0,2.0,1.0,0.0,0.0,1.0,0.0,30.99
262.0,4.0,0.0,0.0,0.0,1.0,0.0,25.91
156.0,3.0,0.0,0.0,1.0,1.0,0.0,22.41
260.0,3.0,0.0,0.0,0.0,1.0,1.0,5.93
40.0,5.0,0.0,0.0,0.0,1.0,0.0,16.13
56.0,3.0,0.0,0.0,1.0,1.0,1.0,6.17
253.0,3.0,0.0,0.0,1.0,1.0,0.0,6.61
324.0,3.0,0.0,0.0,1.0,1.0,0.0,5.04
134.0,6.0,1.0,0.0,1.0,1.0,0.0,25.348
159.0,5.0,0.0,0.0,0.0,0.0,0.0,29.03
232.0,3.0,0.0,0.0,1.0,1.0,0.0,9.02
300.0,3.0,0.0,0.0,1.0,1.0,0.0,8.28
255.0,3.0,0.0,0.0,1.0,1.0,1.0,12.21
200.0,3.0,0.0,0.0,1.0,1.0,0.0,8.18
351.0,5.0,0.0,0.0,1.0,1.0,0.0,51.760000000000005
253.0,2.0,1.0,0.0,0.0,1.0,1.0,29.67
219.0,3.0,0.0,0.0,1.0,1.0,1.0,13.71
226.0,5.0,0.0,0.0,1.0,1.0,0.0,31.270000000000003
112.0,3.0,0.0,0.0,1.0,1.0,1.0,10.62
58.0,5.0,0.0,0.0,0.0,0.0,0.0,53.010000000000005
142.0,5.0,0.0,0.0,0.0,0.0,1.0,12.87
297.0,2.0,1.0,0.0,0.0,1.0,1.0,24.44
218.0,2.0,1.0,0.0,0.0,1.0,0.0,28.6
79.0,5.0,1.0,0.0,0.0,1.0,0.0,18.14
325.0,2.0,0.0,0.0,1.0,1.0,0.0,11.06
237.0,5.0,0.0,0.0,0.0,1.0,0.0,14.13
97.0,1.0,0.0,0.0,1.0,1.0,0.0,7.16
218.0,1.0,0.0,0.0,0.0,1.0,0.0,7.03
342.0,3.0,0.0,0.0,1.0,1.0,0.0,7.959999999999999
288.0,2.0,0.0,0.0,1.0,1.0,1.0,6.23
166.0,4.0,0.0,0.0,0.0,1.0,0.0,17.85
143.0,5.0,1.0,0.0,0.0,1.0,0.0,25.22
297.0,1.0,0.0,0.0,1.0,1.0,1.0,15.07
208.0,5.0,0.0,0.0,0.0,1.0,0.0,19.83
219.0,5.0,0.0,0.0,0.0,1.0,0.0,15.44
230.0,4.0,0.0,0.0,1.0,1.0,0.0,17.04
232.0,5.0,0.0,0.0,1.0,1.0,0.0,15.61
146.0,3.0,0.0,0.0,1.0,1.0,0.0,1.97
117.0,6.0,1.0,0.0,1.0,1.0,1.0,25.209
55.0,4.0,1.0,0.0,0.0,0.0,0.0,31.39
16.0,5.0,1.0,0.0,0.0,1.0,0.0,17.14
10.0,4.0,0.0,0.0,0.0,1.0,0.0,11.830000000000002
78.0,5.0,0.0,0.0,0.0,1.0,1.0,15.21
199.0,3.0,0.0,0.0,1.0,1.0,0.0,9.01
159.0,3.0,0.0,0.0,0.0,1.0,0.0,9.62
181.0,3.0,0.0,0.0,1.0,1.0,0.0,6.37
116.0,2.0,1.0,0.0,0.0,1.0,0.0,12.22
26.0,2.0,0.0,0.0,1.0,1.0,0.0,11.420000000000002
48.0,4.0,1.0,0.0,0.0,0.0,0.0,28.47
115.0,6.0,1.0,0.0,0.0,1.0,0.0,13.88
69.0,6.0,1.0,0.0,0.0,1.0,0.0,57.72
310.0,5.0,0.0,0.0,1.0,1.0,0.0,59.21
255.0,2.0,0.0,0.0,1.0,1.0,0.0,6.84
18.0,3.0,0.0,0.0,1.0,1.0,1.0,47.03999999999999
216.0,6.0,1.0,0.0,0.0,1.0,0.0,82.9
11.0,4.0,1.0,0.0,0.0,0.0,0.0,27.88
107.0,5.0,0.0,0.0,0.0,1.0,0.0,30.55
355.0,5.0,1.0,0.0,0.0,1.0,0.0,10.580000000000002
189.0,3.0,0.0,0.0,1.0,1.0,0.0,26.28
80.0,4.0,0.0,0.0,1.0,1.0,0.0,10.63
259.0,2.0,0.0,0.0,1.0,1.0,1.0,6.49
53.0,4.0,1.0,0.0,0.0,0.0,0.0,22.96
79.0,2.0,2.0,0.0,1.0,1.0,0.0,21.29
189.0,5.0,1.0,0.0,0.0,1.0,0.0,36.23
256.0,4.0,1.0,0.0,0.0,0.0,0.0,29.730000000000004
196.0,6.0,1.0,0.0,1.0,1.0,0.0,28.932
364.0,4.0,1.0,0.0,0.0,0.0,1.0,25.98
345.0,1.0,0.0,0.0,0.0,1.0,0.0,9.03
28.0,6.0,1.0,0.0,1.0,1.0,0.0,28.845
334.0,2.0,0.0,0.0,1.0,1.0,0.0,8.040000000000001
25.0,5.0,0.0,0.0,0.0,1.0,0.0,31.52
278.0,2.0,2.0,0.0,1.0,1.0,0.0,20.450000000000003
31.0,4.0,0.0,0.0,0.0,1.0,0.0,23.2
301.0,1.0,0.0,0.0,0.0,1.0,1.0,7.83
324.0,6.0,1.0,0.0,1.0,1.0,0.0,22.856
331.0,3.0,0.0,0.0,1.0,1.0,0.0,12.77
306.0,2.0,2.0,0.0,1.0,1.0,0.0,26.21
186.0,6.0,1.0,0.0,1.0,1.0,0.0,23.631
254.0,5.0,0.0,0.0,0.0,0.0,1.0,33.900000000000006
307.0,3.0,0.0,0.0,0.0,1.0,0.0,10.35
241.0,2.0,0.0,0.0,1.0,1.0,0.0,8.68
215.0,4.0,0.0,0.0,0.0,1.0,1.0,12.98
302.0,4.0,0.0,0.0,0.0,1.0,1.0,27.25
91.0,5.0,0.0,0.0,0.0,1.0,1.0,16.34
121.0,4.0,0.0,0.0,1.0,1.0,0.0,16.12
109.0,4.0,0.0,0.0,0.0,1.0,0.0,23.15
264.0,2.0,2.0,0.0,1.0,1.0,0.0,18.25
124.0,4.0,1.0,0.0,0.0,0.0,0.0,22.16
276.0,2.0,1.0,0.0,0.0,1.0,1.0,31.68
69.0,0.0,0.0,0.0,0.0,0.0,1.0,5.58
14.0,5.0,1.0,0.0,0.0,1.0,1.0,26.91
346.0,2.0,1.0,0.0,0.0,1.0,0.0,8.51
249.0,5.0,0.0,0.0,0.0,0.0,1.0,53.2
362.0,4.0,0.0,0.0,0.0,1.0,1.0,19.74
327.0,2.0,1.0,0.0,0.0,1.0,0.0,27.32
96.0,4.0,0.0,0.0,1.0,1.0,0.0,25.42
39.0,1.0,0.0,0.0,1.0,1.0,0.0,8.45
253.0,3.0,0.0,0.0,0.0,1.0,1.0,11.38
14.0,5.0,0.0,0.0,0.0,1.0,1.0,15.48
325.0,2.0,2.0,0.0,1.0,1.0,1.0,18.04
17.0,3.0,0.0,0.0,1.0,1.0,0.0,11.85
95.0,6.0,1.0,0.0,0.0,1.0,0.0,16.950000000000003
348.0,3.0,0.0,0.0,1.0,1.0,1.0,3.81
196.0,2.0,0.0,0.0,1.0,1.0,1.0,8.899999999999999
96.0,5.0,0.0,0.0,0.0,1.0,0.0,11.989999999999998
312.0,5.0,0.0,0.0,0.0,1.0,0.0,25.020000000000003
211.0,3.0,0.0,0.0,1.0,1.0,0.0,4.59
92.0,5.0,0.0,0.0,1.0,1.0,0.0,46.07
150.0,2.0,2.0,0.0,1.0,1.0,0.0,29.92
288.0,5.0,0.0,0.0,0.0,1.0,0.0,18.29
64.0,1.0,0.0,0.0,1.0,1.0,0.0,8.19
117.0,3.0,0.0,0.0,0.0,1.0,0.0,13.81
103.0,3.0,0.0,0.0,1.0,1.0,0.0,12.9
124.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64
362.0,5.0,0.0,0.0,1.0,1.0,1.0,51.99
262.0,4.0,1.0,0.0,0.0,0.0,0.0,35.900000000000006
171.0,4.0,0.0,0.0,0.0,1.0,0.0,17.76
126.0,1.0,0.0,0.0,1.0,1.0,0.0,21.26
196.0,6.0,0.0,85.0,1.0,0.0,0.0,29.08
283.0,2.0,0.0,0.0,1.0,1.0,0.0,18.53
336.0,3.0,0.0,0.0,0.0,1.0,0.0,5.199999999999999
297.0,5.0,0.0,0.0,1.0,1.0,0.0,49.82000000000001
42.0,6.0,1.0,0.0,0.0,1.0,1.0,23.49
314.0,6.0,0.0,85.0,1.0,0.0,0.0,30.19
231.0,5.0,0.0,0.0,0.0,1.0,0.0,22.78
285.0,3.0,0.0,0.0,0.0,1.0,0.0,10.53
104.0,4.0,0.0,0.0,1.0,1.0,1.0,18.34
94.0,2.0,2.0,0.0,1.0,1.0,0.0,15.79
44.0,5.0,0.0,0.0,0.0,1.0,1.0,12.87
84.0,1.0,0.0,0.0,1.0,1.0,1.0,9.36
80.0,2.0,0.0,0.0,1.0,1.0,0.0,6.969999999999999
155.0,5.0,1.0,0.0,0.0,1.0,0.0,20.44
252.0,3.0,0.0,0.0,0.0,1.0,1.0,11.38
3.0,1.0,0.0,0.0,1.0,1.0,0.0,7.17
141.0,4.0,0.0,0.0,1.0,1.0,0.0,19.980000000000004
31.0,5.0,0.0,0.0,0.0,0.0,1.0,50.3
76.0,3.0,0.0,0.0,1.0,1.0,0.0,11.87
149.0,6.0,0.0,85.0,1.0,0.0,1.0,25.610000000000003
207.0,6.0,0.0,85.0,1.0,0.0,0.0,28.51
167.0,3.0,0.0,0.0,1.0,1.0,0.0,1.97
127.0,2.0,1.0,0.0,0.0,1.0,0.0,17.7
134.0,1.0,0.0,0.0,1.0,1.0,0.0,10.91
219.0,1.0,0.0,0.0,0.0,1.0,0.0,5.789999999999999
240.0,4.0,0.0,0.0,0.0,1.0,0.0,34.4
108.0,4.0,1.0,0.0,0.0,0.0,0.0,27.12
51.0,6.0,1.0,0.0,1.0,1.0,0.0,22.107
176.0,3.0,0.0,0.0,0.0,1.0,0.0,12.38
243.0,1.0,0.0,0.0,1.0,1.0,0.0,13.94
242.0,4.0,0.0,0.0,0.0,1.0,1.0,20.61
251.0,2.0,0.0,0.0,1.0,1.0,1.0,14.32
249.0,1.0,0.0,0.0,1.0,1.0,0.0,16.52
175.0,4.0,0.0,0.0,0.0,1.0,0.0,19.96
107.0,1.0,0.0,0.0,0.0,1.0,0.0,6.470000000000001
242.0,6.0,0.0,85.0,1.0,0.0,0.0,25.610000000000003
250.0,3.0,0.0,0.0,0.0,1.0,0.0,14.269999999999998
107.0,6.0,1.0,0.0,1.0,1.0,0.0,34.297
278.0,4.0,0.0,0.0,1.0,1.0,0.0,18.0
24.0,6.0,1.0,0.0,1.0,1.0,1.0,28.431
243.0,4.0,0.0,0.0,0.0,1.0,0.0,18.45
314.0,6.0,1.0,0.0,0.0,1.0,0.0,59.08
260.0,6.0,1.0,0.0,0.0,1.0,1.0,76.99
128.0,3.0,0.0,0.0,0.0,1.0,0.0,8.52
100.0,3.0,0.0,0.0,1.0,1.0,0.0,1.81
6.0,2.0,0.0,0.0,1.0,1.0,1.0,13.6
311.0,4.0,1.0,0.0,0.0,0.0,1.0,26.36
255.0,5.0,0.0,0.0,1.0,1.0,0.0,52.33
21.0,2.0,1.0,0.0,0.0,1.0,0.0,27.6
75.0,3.0,0.0,0.0,0.0,1.0,0.0,10.52
142.0,3.0,0.0,0.0,1.0,1.0,0.0,11.69
192.0,2.0,1.0,0.0,0.0,1.0,1.0,23.58
116.0,2.0,1.0,0.0,0.0,1.0,0.0,44.88
255.0,1.0,0.0,0.0,0.0,1.0,1.0,13.580000000000002
241.0,4.0,0.0,0.0,1.0,1.0,1.0,19.36
1.0,5.0,0.0,0.0,0.0,0.0,1.0,38.6
141.0,6.0,0.0,85.0,1.0,0.0,1.0,38.61
261.0,2.0,0.0,0.0,1.0,1.0,0.0,8.58
186.0,5.0,0.0,0.0,0.0,0.0,1.0,13.739999999999998
167.0,4.0,0.0,0.0,0.0,1.0,0.0,23.1
330.0,4.0,0.0,0.0,1.0,1.0,1.0,20.72
113.0,5.0,0.0,0.0,1.0,1.0,0.0,34.58
61.0,6.0,1.0,0.0,0.0,1.0,0.0,11.27
84.0,2.0,1.0,0.0,0.0,1.0,0.0,23.629999999999995
